path,accents,sentence
common_voice_en_37363976.mp3,United States English,These bala have especially long keys and huge calabashes for amplification
common_voice_en_37363977.mp3,United States English,Sage had been interested in the property long before the condominium conversion was attempted
common_voice_en_37363978.mp3,United States English,It is not known if the two works were intended to be hung together
common_voice_en_37363980.mp3,United States English,The couple traveled to Venice and Rome and settled in Paris
common_voice_en_37992783.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Black Rose is probably the name of the mansion the symbol of mystery
common_voice_en_37992794.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",As well as being toxic they are also antibiotic and antimicrobial
common_voice_en_37992954.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He is married to Catherine Purves a Presbyterian minister in her own right
common_voice_en_37992966.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Ritz and his colleagues even prepared to sue for wrongful dismissal
common_voice_en_37997468.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A description of Davids job cutting stone into clocks in the shape of Oregon
common_voice_en_37997638.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",But his mother looked tired
common_voice_en_37997696.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Robert Cadmus typically observes
common_voice_en_38013947.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There he became an anarchist
common_voice_en_38013969.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Its seat is Cotagaita
common_voice_en_37503198.mp3,United States English,Well next morning the husband was missing
common_voice_en_37503199.mp3,United States English,The reasons are more political
common_voice_en_37503204.mp3,United States English,Some credit earlier notions of political and juridical authority in Irans Safavid period
common_voice_en_37503220.mp3,United States English,The family seat is Terling Place near Terling Essex
common_voice_en_37503222.mp3,United States English,After retiring Ehiogu founded his own record label Dirty Hit
common_voice_en_37503227.mp3,United States English,Previously this variety was believed to be lost
common_voice_en_37556844.mp3,United States English,The heads are then like thongs and solemn in grain and grapecolour
common_voice_en_37558649.mp3,United States English,The Liberals lost much of their rural support base in this election
common_voice_en_37558652.mp3,United States English,Eight years later the group was reformed and is still active
common_voice_en_37349548.mp3,England English,It is actively opposed to neoliberalism and to the European Union
common_voice_en_37349549.mp3,England English,Youll be playing Dublin Soul
common_voice_en_37349551.mp3,England English,Ar
common_voice_en_37349552.mp3,England English,Allomyrina dichotoma shows a striking sexual dimorphism
common_voice_en_37349562.mp3,England English,Several nativestone churches also remain near downtown with distinctive Victorian fronts
common_voice_en_37349567.mp3,England English,In the second list there also was quorum
common_voice_en_37349574.mp3,England English,Krieg created a mural Home of the Peach with acrylics
common_voice_en_37349578.mp3,England English,The exchange does encourage use of the routeservers
common_voice_en_37349594.mp3,England English,Krasnoye Pole is the nearest rural locality
common_voice_en_37349600.mp3,England English,After the Assyrian conquest the site is not mentioned in any later sources
common_voice_en_37349602.mp3,England English,It is somewhat more condensed than average for a font of its kind
common_voice_en_37940695.mp3,United States English,He completed the term of Pascual Ortiz after his resignation
common_voice_en_37940704.mp3,United States English,Cover art features a picture of Ballews infant son Augie Ballew at the piano
common_voice_en_37940731.mp3,United States English,Bandmembers Chris Cester Nic Cester and Cameron Muncey composed the tune
common_voice_en_37940756.mp3,United States English,The original tunes of the ashtapadis are unknown and likely lost in history
common_voice_en_37940758.mp3,United States English,He currently resides in Gweedore County Donegal
common_voice_en_37940760.mp3,United States English,For instance females can indirectly benefit from being protected by a mate
common_voice_en_37940804.mp3,United States English,He later became a teacher at Achimota School and Wesley College
common_voice_en_37940844.mp3,United States English,However they found no solution because neither side was ready to make concessions
common_voice_en_37940921.mp3,United States English,Coal for the mine machinery travelled in the opposite direction
common_voice_en_37940965.mp3,United States English,Harbinger was reanimated as a Black Lantern during the Blackest Night crossover
common_voice_en_37941029.mp3,United States English,The next bridge downstream is the Hungerford footbridge and upstream is Lambeth Bridge
common_voice_en_37410941.mp3,United States English,The novel benefitted from unprecedented publicity and quickly became a bestseller
common_voice_en_37410945.mp3,United States English,An excerpt was published in the October issue of Report on Business Magazine
common_voice_en_37410964.mp3,United States English,To disarm just remove the pressure switch head
common_voice_en_37419039.mp3,United States English,He also appeared in the television film Custody
common_voice_en_37419041.mp3,United States English,The usage of Derry versus Londonderry is still controversial
common_voice_en_37615458.mp3,United States English,Currently Holc is playing in Norway
common_voice_en_37615467.mp3,United States English,The township contains Pine Grove Cemetery
common_voice_en_37615819.mp3,United States English,She left her copyrights and unsold works to the Immaculate Heart College Community
common_voice_en_37679629.mp3,United States English,After the season he moved to Roswell
common_voice_en_37679656.mp3,United States English,Some words contain nonGermanic elements
common_voice_en_37698033.mp3,United States English,In its early years it rebodied lorries
